RunId,iteration,Step,number_of_households,number_of_steps,flood_map_choice,network,income_distribution,TotalAdaptedHouseholds,TotalActualDamage,TotalExpectedDamage,TotalAdaptationCosts,TotalCostsOfSubsidies,IncomeDistribution,AverageDamagePerPoorHousehold,AverageDamagePerMiddleClassHousehold,AverageDamagePerRichHousehold,AverageIncomeToDamagePoorHousehold,AverageIncomeToDamageMiddleClassHousehold,AverageIncomeToDamageRichHousehold
477,95,38,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",639,0.0,48207911.261106715,3118280,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,39,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",639,0.0,48207911.261106715,3118280,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,40,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",639,0.0,48207911.261106715,3118280,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,41,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",640,0.0,48111670.43373278,3210710,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,42,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",640,0.0,48111670.43373278,3210710,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,43,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",640,0.0,48111670.43373278,3210710,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,44,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",640,0.0,48111670.43373278,3210710,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,45,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",640,0.0,48111670.43373278,3210710,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,46,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",640,0.0,48111670.43373278,3210710,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,47,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",640,0.0,48111670.43373278,3210710,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,48,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",640,0.0,48111670.43373278,3210710,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,49,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",641,0.0,48016987.88207225,3297875,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,50,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",641,0.0,48016987.88207225,3297875,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,51,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",641,0.0,48016987.88207225,3297875,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,52,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",644,0.0,47642412.449193224,3643610,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,53,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",644,0.0,47642412.449193224,3643610,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,54,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",645,0.0,47597438.81007287,3647240,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,55,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",646,0.0,47485452.551890224,3757220,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,56,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",647,0.0,47452566.34950285,3759710,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,57,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",647,0.0,47452566.34950285,3759710,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,58,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",647,0.0,47452566.34950285,3759710,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,59,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",647,0.0,47452566.34950285,3759710,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,60,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",648,0.0,47324382.713640295,3883145,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,61,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",648,0.0,47324382.713640295,3883145,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,62,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",648,0.0,47324382.713640295,3883145,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,63,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",649,0.0,47267467.64872456,3887045,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,64,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",649,0.0,47267467.64872456,3887045,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,65,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",649,0.0,47267467.64872456,3887045,0,Minus10,0.0,0.0,0.0,0.0,0.0,0.0
477,95,66,1000,80,harvey,watts_strogatz,"{'Poor': [4500, 1875], 'Middle-Class': [26437.5, 10321], 'Rich': [78750, 18750]}",649,44422814.58997286,47267467.64872456,3887045,0,Minus10,22863.14579236305,43097.24528184515,102950.78060883301,4.933888048225167,1.6488569573905478,1.3539636937142452
478,95,0,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",0,0.0,80092623.55599667,0,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,1,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",164,0.0,76262974.60220663,347495,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,2,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",376,0.0,63448831.16430393,1612870,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,3,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",485,0.0,57184874.66979934,2268880,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,4,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",540,0.0,54626032.44031524,2545120,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,5,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",567,0.0,53352390.32000821,2683720,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,6,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",589,0.0,52544343.867889374,2774530,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,7,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",603,0.0,52118166.06374356,2821000,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,8,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",615,0.0,51648995.73414158,2864890,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,9,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",623,0.0,51353673.47587522,2893000,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,10,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",627,0.0,51203987.67967592,2910910,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,11,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",631,0.0,50998072.741597936,2926900,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,12,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",634,0.0,50748447.309094995,3070750,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,13,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",639,0.0,50598397.22730361,3086020,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,14,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",640,0.0,50562671.19706203,3089410,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,15,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",641,0.0,50333764.105654985,3313465,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,16,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",644,0.0,50053332.02197346,3563680,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,17,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",644,0.0,50053332.02197346,3563680,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,18,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",646,0.0,49687500.80459082,3914680,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,19,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",647,0.0,49586636.63254548,4010035,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,20,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",649,0.0,49281531.0058504,4303705,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,21,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",649,0.0,49281531.0058504,4303705,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,22,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",651,0.0,49141600.85631312,4417510,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,23,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",651,0.0,49141600.85631312,4417510,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,24,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",651,0.0,49141600.85631312,4417510,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,25,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",651,0.0,49141600.85631312,4417510,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,26,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",651,0.0,49141600.85631312,4417510,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,27,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",652,0.0,49048721.54597761,4507600,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,28,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",652,0.0,49048721.54597761,4507600,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,29,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",652,0.0,49048721.54597761,4507600,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,30,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",653,0.0,48947647.120003216,4601785,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,31,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",655,0.0,48810737.22314898,4729315,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,32,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",655,0.0,48810737.22314898,4729315,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,33,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",655,0.0,48810737.22314898,4729315,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,34,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",655,0.0,48810737.22314898,4729315,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,35,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",657,0.0,48233415.337853655,5271610,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,36,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",657,0.0,48233415.337853655,5271610,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,37,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",657,0.0,48233415.337853655,5271610,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,38,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",657,0.0,48233415.337853655,5271610,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,39,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",657,0.0,48233415.337853655,5271610,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,40,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",659,0.0,47979610.09862087,5516725,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,41,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",659,0.0,47979610.09862087,5516725,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,42,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",659,0.0,47979610.09862087,5516725,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,43,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",659,0.0,47979610.09862087,5516725,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,44,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",660,0.0,47847158.508049,5648935,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,45,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",660,0.0,47847158.508049,5648935,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,46,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",661,0.0,47680258.01118479,5806885,0,Plus30,0.0,0.0,0.0,0.0,0.0,0.0
478,95,47,1000,80,harvey,watts_strogatz,"{'Poor': [6500, 1875], 'Middle-Class': [38187.5, 10321], 'Rich': [133750, 18750]}",663,44616373.78368799,47414790.7525382,6063700,0,Plus30,21190.77411850233,42607.24879086866,105189.11434665935,3.2424253697073735,1.134229077565669,0.7898095706875471
479,95,0,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",0,0.0,75935201.99396351,0,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
479,95,1,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",78,0.0,74332280.82540865,108235,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
479,95,2,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",186,0.0,71178039.68799943,396595,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
479,95,3,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",270,0.0,67033303.034444794,817080,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
479,95,4,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",332,0.0,62642028.5516746,1282795,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
479,95,5,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",375,0.0,60175329.716638,1534040,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
479,95,6,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",403,0.0,58547518.35984059,1700595,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
479,95,7,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",425,0.0,57431212.80817453,1801620,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
479,95,8,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",456,0.0,55926183.27631349,1977320,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
479,95,9,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",474,0.0,55176599.601040214,2056945,0,Minus30,0.0,0.0,0.0,0.0,0.0,0.0
479,95,10,1000,80,harvey,watts_strogatz,"{'Poor': [3500, 1875], 'Middle-Class': [20562.5, 10321], 'Rich': [61250, 18750]}",482,51682271.607388884,54920807.537037544,2086135,0,Minus30,28437.587745592336,50714.828734896924,113313.31568500216,8.135229539277741,2.422953331359513,1.8427567915328982
480,96,0,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",0,0.0,76380951.94401982,0,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,1,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",170,0.0,73276834.26975965,260855,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,2,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",345,0.0,65933029.37057662,886620,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,3,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",462,0.0,59691800.55757938,1510900,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,4,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",524,0.0,55995867.94158613,1888955,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,5,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",556,0.0,54632254.847920276,2032410,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,6,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",578,0.0,53311043.018114306,2167130,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,7,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",595,0.0,52863981.27710463,2229460,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,8,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",610,0.0,52063850.102363236,2303560,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,9,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",615,0.0,51779964.900391385,2326870,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,10,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",620,0.0,51640947.238760345,2343970,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,11,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",626,0.0,51402561.800899595,2367070,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,12,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",630,0.0,51161040.805089995,2384860,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,13,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",634,0.0,50943363.31753516,2400970,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,14,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",636,0.0,50915593.22851729,2408500,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,15,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",636,0.0,50915593.22851729,2408500,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,16,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",637,0.0,50856419.555363424,2412940,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,17,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",637,0.0,50856419.555363424,2412940,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,18,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",637,0.0,50856419.555363424,2412940,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,19,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",637,0.0,50856419.555363424,2412940,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,20,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",639,0.0,50639825.19052166,2598955,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,21,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",640,0.0,50576705.657521114,2657455,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,22,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",641,0.0,50572129.24752997,2661295,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,23,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",641,0.0,50572129.24752997,2661295,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
480,96,24,1000,80,harvey,watts_strogatz,"{'Poor': [5000, 1875], 'Middle-Class': [29375, 10312], 'Rich': [87500, 18750]}",642,0.0,50509350.275889054,2721550,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
